objectId,rightAscension,declination,magnitudeU,magnitudeG,magnitudeR,magnitudeI,magnitudeZ,runId,rerunId,camCol,fieldId,specObjId,objectClass,redshift,plate,mjd,fiberId
1237666338653667584,20.2330257439093,-0.620550994939769,19.43272,17.51756,16.53499,16.1376,15.77138,4858,301,2,489,448114515129690112,GALAXY,0.09304526,398,51789,23
1237666338652160256,16.6677325432482,-0.603546283950886,25.59027,21.85984,20.55566,19.71507,19.3536,4858,301,2,466,4206456972319676416,GALAXY,0.4856087,3736,55214,345
1237655128770282752,255.156265047009,34.6174590432081,27.13089,23.05767,21.75314,20.55429,19.44896,2248,301,2,203,1.2274709084453E+19,GALAXY,0.9822551,10902,58396,539
1237661353779200256,176.992526720105,57.8640917646776,20.63426,20.25702,20.24837,20.06376,20.01527,3697,301,5,61,1476212054422480896,QSO,0.6529315,1311,52765,572
1237679254667789056,26.0503801273,-4.36389092908097,22.49301,22.21614,21.86789,21.18987,21.45297,7865,301,4,88,10505835107159660544,GALAXY,0.8093793,9331,57711,229
1237661976010883328,186.355366790834,7.90290427928288,23.15579,21.05247,19.20071,16.86957,15.60532,3842,301,4,35,1831933764700235776,STAR,-0.0001141006,1627,53473,344
1237665535471452672,247.564500152198,15.8251306565529,19.59629,19.49609,19.4012,19.22884,18.99188,4671,301,2,133,2486150611758770176,QSO,2.065887,2208,53880,595
1237665126918127872,145.256812992887,26.9508228734789,19.98323,18.0456,17.03604,16.59224,16.23916,4576,301,1,216,2586323265492379648,GALAXY,0.1093684,2297,53738,477
1237658206125490688,197.157381598363,50.5043043538797,22.63095,21.41196,20.12295,19.3447,18.99786,2964,301,6,373,7.605709614769E+18,GALAXY,0.5831123,6755,56413,930
1237663458851161856,319.387952803804,0.881566727574582,23.24444,23.52704,21.84936,20.56154,19.88599,4187,301,6,78,10314471705079470080,GALAXY,0.7644184,9161,57691,373
1237678617939871488,326.149204083196,1.15613619917296,26.75752,24.45655,21.51336,20.29082,19.58034,7717,301,2,103,10317843363425179648,GALAXY,0.6405165,9164,58045,351
1237679324464349184,17.5019130758293,-4.02022340997626,24.63454,23.15632,21.40459,21.41979,22.82677,7881,301,6,139,8911528671610951680,GALAXY,0.8084844,7915,57309,112
1237679324465725440,20.7023810912954,-3.88822347706173,24.63462,23.03648,21.38901,20.1458,22.8269,7881,301,6,160,8910382156230187008,QSO,6.983865,7914,57331,37
1237680275795935488,357.912371920459,26.5915414556593,25.07698,19.772,18.83817,18.37629,18.37716,8103,301,2,83,7337678369247746048,STAR,3.270931E-05,6517,56563,686
1237680275799867904,7.95113375709343,26.6642594854006,21.74236,21.42212,21.29735,21.48788,21.65916,8103,301,2,143,7073008328407013376,STAR,-0.0009510232,6282,56572,382
1237653651846529280,27.3207290807377,13.9060915268432,19.37259,18.389,17.96112,17.80533,17.74975,1904,301,3,327,12443454982963091456,STAR,-0.0004874587,11052,58438,33
1237653651846856960,28.0457000552702,13.6905218739721,22.35077,21.16217,20.79696,20.67056,20.39418,1904,301,3,332,12435666318258362368,STAR,6.434433E-07,11045,58485,370
1237653651845611776,25.1773253316172,13.9985528955524,21.21802,20.21663,19.73974,19.55786,19.61576,1904,301,3,313,2138180459966785536,STAR,-0.0006148535,1899,53262,351
1237661971730596096,203.81090854051,7.15963441829412,20.01897,18.60356,17.82249,17.39279,17.0987,3841,301,4,259,2027880767002011648,GALAXY,0.08025848,1801,54156,491
1237680275796525312,359.398350096745,26.7095240921347,19.95185,19.6331,19.44258,19.23635,19.333,8103,301,2,92,8666052259795458048,QSO,0.5601146,7697,57574,2
1237680299423432704,347.049684186648,22.4877416584835,16.59677,15.39489,14.99941,14.83664,14.78306,8108,301,6,162,2953363346486749184,STAR,-1.463119E-05,2623,54328,465
1237663782597624320,24.7944678249499,-1.08707041575734,23.72915,22.60419,22.3133,22.36438,22.26206,4263,301,1,281,9898957459363747840,GALAXY,1.100978,8792,57364,165
1237663782589038848,5.16517412502159,-1.05594911674805,19.92886,18.0371,17.18125,16.76141,16.4426,4263,301,1,150,439171089411631104,GALAXY,0.06331805,390,51900,255
1237663782589956096,7.23086900398804,-1.2380590090429,20.74752,18.97336,18.05371,17.65114,17.36321,4263,301,1,164,1737294955052820480,GALAXY,0.0846464,1543,53738,114
1237663782592905472,13.9399296625848,-1.0548323929982,19.68519,17.93562,17.08526,16.68846,16.38008,4263,301,1,209,779148610985027584,GALAXY,0.0440326,692,52201,94
1237663782602670848,36.2895353164516,-1.0713416116003,23.05066,21.10763,19.54864,19.01659,18.6587,4263,301,1,358,755503888391497728,GALAXY,0.2514537,671,52206,91
1237659131670561024,212.21812391991,51.1283994829417,21.3627,20.4029,20.26917,20.13431,19.97265,3180,301,2,62,7589700725149816832,QSO,2.729483,6741,56394,34
1237652944769909760,322.391824427046,12.2752358209197,19.94351,18.82273,18.39752,18.24566,18.10555,1739,301,6,58,2209107757041294336,STAR,-0.0003988291,1962,53321,335
1237652944786620416,1.61265544533387,16.1002392021336,19.33949,19.18615,19.21206,18.97138,19.0573,1739,301,6,313,845696278217123840,QSO,1.677092,751,52251,529
1237652944787079424,2.69784730359743,16.0528352477862,20.7168,20.22196,20.12332,19.92349,19.80724,1739,301,6,320,6956002143246768128,QSO,0.658065,6178,56213,700
1237663788492652800,119.489362944997,53.3562519291464,21.45558,20.4491,20.30849,20.27166,19.88254,4264,301,4,120,9353109865579698176,QSO,2.704606,8307,57723,943
1237667211584078336,137.233963380163,21.2994139737229,22.10347,21.56915,20.81228,19.85918,19.71126,5061,301,4,158,6498883753888471040,GALAXY,0.6527949,5772,56003,689
1237680299419107584,336.659740154471,20.8899727183398,20.60973,20.39528,20.11753,19.88764,20.01058,8108,301,6,96,8536660621625939968,QSO,1.484015,7582,56960,318
1237680299419566336,337.634270894611,21.1887944390482,19.33023,18.9536,19.02647,18.80726,18.80215,8108,301,6,103,8536818951300339712,QSO,0.595387,7582,56960,894
1237663782591922432,11.7662545000925,-1.08542640819215,18.76288,16.90444,16.07233,15.66304,15.36086,4263,301,1,194,442479518121224192,GALAXY,0.06804641,393,51794,3
1237663782592971008,14.1250668757063,-1.08702782705749,19.52958,17.74783,16.92639,16.54619,16.23232,4263,301,1,210,444790416500353024,GALAXY,0.04800878,395,51783,218
1237663782595920128,20.860402477397,-1.06775483343841,21.8429,20.90886,20.46139,19.8377,19.5172,4263,301,1,255,4900087461466888192,QSO,0.4984718,4352,55533,622
1237663782589038848,5.17251385450089,-1.17618662390135,20.44369,18.40964,17.07701,16.57294,16.25635,4263,301,1,150,439170814533724160,GALAXY,0.1950401,390,51900,254
1237665441000521984,246.12607248266,14.6506520278019,19.58516,19.52892,19.85972,20.12007,20.32395,4649,301,2,413,2479365245357811712,STAR,-2.928849E-05,2202,53566,486
1237678858476257792,10.8857797414169,11.9466805318928,26.4675,22.33438,21.08692,20.31941,20.20706,7773,301,2,381,6982900321719965696,GALAXY,0.3181895,6202,56266,251
1237668330952720640,216.498859241471,14.0100723580881,19.21213,17.82485,17.11818,16.71722,16.49163,5322,301,1,48,3092929303608846336,GALAXY,0.0986366,2747,54233,299
1237662341083496704,233.836284228012,31.5672911420552,20.41304,18.62087,17.43359,16.9021,16.55904,3927,301,4,41,1563976178270758912,GALAXY,0.1846152,1389,53135,368
1237663458851881216,320.938342625027,0.858146741147068,18.62348,17.38327,16.86863,16.55388,16.34104,4187,301,6,89,1111407836161665024,GALAXY,0.0509174,987,52523,526
1237665535465161216,233.844961234831,22.135090146912,21.7225,20.89775,20.62339,20.58284,20.49202,4671,301,2,37,4439562510425937920,QSO,1.368383,3943,55336,506
1237665024363266304,171.387355954261,33.7183344819364,21.17735,20.76273,20.6267,20.36242,20.28534,4552,301,2,25,11555290106324867072,QSO,1.695487,10263,58464,652
1237665024365756416,178.11582143503,34.3701784581246,19.98488,19.94332,19.9769,19.60804,19.51797,4552,301,2,63,11551821692012877824,QSO,1.785929,10260,58173,322
1237665024366870784,181.218958097765,34.4905077319521,21.19705,20.61952,20.64665,20.58203,20.5596,4552,301,2,80,5190493772606363648,QSO,2.227781,4610,55621,346
1237660935017333760,133.474508213857,54.9432117061236,22.79361,24.05736,21.64338,20.62545,19.39709,3600,301,1,22,8192313097832388608,GALAXY,0.8939173,7276,57061,965
1237660935017857792,134.964914282804,55.8510263967564,23.8699,23.23896,22.61568,20.74011,19.96491,3600,301,1,30,8195491236360247296,GALAXY,0.7893784,7279,57071,239
1237662701331219712,253.41228169725,44.5557688125432,21.82873,21.68854,20.40814,19.44342,19.0027,4011,301,3,153,6787017374677882880,GALAXY,0.595605,6028,56102,337
1237661976016584704,199.487777472764,7.66224881224171,18.84336,17.96668,17.6412,17.52965,17.52163,3842,301,4,122,6105756944034977792,STAR,2.234419E-05,5423,55958,6
1237661361836065024,206.042493903734,45.6287311472899,21.42945,21.42597,21.28709,20.97162,20.37411,3699,301,4,119,8364360548792686592,QSO,2.045635,7429,56740,182
1237661361835868416,205.478431123195,45.6895289061069,22.16268,21.58796,21.25515,20.89495,20.40101,3699,301,4,116,8364395183408961536,QSO,1.683564,7429,56740,308
1237661361833771264,198.693052774369,46.7861921338148,20.97114,20.52157,20.3133,20.52365,20.38546,3699,301,4,84,7459227727461373952,QSO,0.7790434,6625,56386,512
1237667209985196288,165.950946571581,27.3911308090505,21.81413,21.44323,21.22174,21.24941,21.03449,5061,301,1,337,7245289701976070144,QSO,2.159497,6435,56341,450
1237662336797901568,251.818530772465,23.4717779198572,22.8445,19.4663,19.17441,19.00718,19.03521,3926,301,4,184,4708724608018438144,QSO,3.178306,4182,55446,768
1237679324463170048,14.8999871779655,-4.01475991219655,22.76924,21.89205,22.35183,20.92067,20.92377,7881,301,6,121,10514834334636333056,GALAXY,0.9080777,9339,57692,200
1237680499674580224,338.891770700937,31.8611181081229,23.02911,21.60375,21.62152,21.5509,22.73811,8155,301,3,136,7328722021113944064,QSO,0.6922673,6509,56486,871
1237678617947276032,343.058106913628,1.60183984181064,22.95328,22.87008,22.84956,21.79965,21.18753,7717,301,2,216,10365189152744691712,GALAXY,0.6949558,9206,57687,562
1237667210508370176,133.19752827839,18.8651088820627,24.58397,23.81013,21.87489,20.43337,19.33621,5061,301,2,128,12485234226281863168,STAR,-0.0001037902,11089,58467,473
1237661976011014400,186.646349550753,7.79995223730716,18.27327,18.04213,17.92722,17.76731,17.82739,3842,301,4,37,6076503337431488512,QSO,1.494034,5397,55944,78
1237669519050867200,356.308230974542,8.39080470812424,23.26908,22.2753,20.90019,20.09612,19.46209,5598,301,6,91,6935613623869134848,GALAXY,0.526686,6160,56190,255
1237669519053816320,3.1396669944246,8.35255013525368,24.51069,21.87695,20.11381,19.18113,18.809,5598,301,6,136,5103931699978590208,GALAXY,0.5281535,4533,55855,827
1237653651841745152,16.0246909502753,14.6745459212855,20.33518,19.91529,19.90895,19.91117,19.76037,1904,301,3,254,6422135371455551488,QSO,0.6721194,5704,56187,8
1237653651838140672,7.55803442995898,14.9797879049251,21.2473,20.74286,20.56828,20.13617,19.6908,1904,301,3,199,469621237983766528,QSO,0.445505,417,51821,440
1237661971718275328,175.491958653902,7.47408041029378,18.9042,16.8511,15.9025,15.46587,15.17487,3841,301,4,71,1824074999703562240,GALAXY,0.08823594,1620,53137,426
1237680275797967616,3.12794488721198,26.7932952355045,21.99818,27.15748,21.39167,19.98409,18.74382,8103,301,2,114,8629144674635110400,GALAXY,0.879488,7664,57367,901
1237680241452909056,5.81587758086263,-8.14483560422926,24.32831,22.1611,20.45402,19.61186,19.26968,8095,301,2,338,8050188018018179072,GALAXY,0.4427649,7150,56597,13
1237680298355983360,2.61609177301636,22.6232386715774,25.63797,23.48431,21.99945,20.86208,19.76011,8108,301,4,258,8549166741724616704,GALAXY,0.6563321,7593,56958,759
1237659330849866752,242.702605157865,43.547387121612,22.22953,22.14915,20.72559,19.54831,18.90293,3226,301,5,65,6793738414397347840,GALAXY,0.674179,6034,56103,212
1237665535470272512,245.037058513512,17.1743700934503,15.95849,14.67822,14.8565,14.98732,15.06846,4671,301,2,115,2451258446243194880,STAR,-0.0005806929,2177,54557,634
1237663789028933888,117.859893384036,52.2852338152818,25.43671,22.20979,20.40174,19.51207,19.12934,4264,301,5,111,4142359292627146752,GALAXY,0.4596303,3679,55209,631
1237666301627858944,46.9541940880929,0.774310451695577,25.41801,20.79381,19.18178,18.50728,18.05932,4849,301,5,768,909893743623038976,GALAXY,0.3053079,808,52556,606
1237666301630677248,53.3401547678544,0.649963131785466,22.41351,19.7587,18.13511,17.53025,17.08039,4849,301,5,811,802907132730042368,GALAXY,0.2793865,713,52178,511
1237666301629497856,50.7076255106979,0.810405726339014,20.82796,19.92066,19.38243,19.07945,18.87273,4849,301,5,793,905393712878610432,GALAXY,0.1956969,804,52286,619
1237651737375212288,197.496546656833,3.17995578254948,27.42338,23.23021,20.05631,19.01015,18.39571,1458,301,5,485,5359375460685076480,GALAXY,0.5779008,4760,55656,334
1237651737383272704,215.914101026689,2.85974566584602,20.58387,18.75192,17.70398,17.27459,16.91612,1458,301,5,608,601357027595282432,GALAXY,0.1361325,534,51997,460
1237666300019671552,52.4599295246676,-0.524569185997654,21.66438,20.56895,19.58419,19.14422,18.70008,4849,301,2,805,1834110239109048320,GALAXY,0.3018323,1629,52945,70
1237658206111924480,150.342167040087,45.7458172006197,24.30304,22.50078,21.44778,20.17187,19.52892,2964,301,6,166,8201094890861647872,GALAXY,0.8706932,7284,56683,145
1237663458852603136,322.703386820395,0.928042850817794,25.19084,22.39153,20.80164,19.80676,19.48361,4187,301,6,100,4722203796008359936,GALAXY,0.4875009,4194,55450,653
1237661388690096640,245.788566986429,39.1462253476081,21.64036,19.45009,17.86511,17.31385,16.8954,3705,301,6,279,1505484902278129664,GALAXY,0.2900824,1337,52767,570
1237662195596066816,171.952313359775,42.4081329034234,20.71818,20.24426,19.3626,18.51176,18.37689,3893,301,5,111,5290771982895568896,QSO,0.1769191,4699,55684,612
1237654381974782208,130.076977790417,47.2861071175129,20.36932,18.51818,17.68308,17.40077,17.19226,2074,301,3,80,3574868349789773824,STAR,6.340352E-05,3175,54828,495
1237663788487409664,111.513340183329,42.598480668202,16.73921,15.76221,15.37943,15.21267,15.15262,4264,301,4,40,4119804735258908672,STAR,-0.0005008617,3659,55181,498
1237678858460201472,333.434448886385,10.1728721252561,21.32664,19.02131,17.82425,17.24615,16.60153,7773,301,2,136,5704022604651976704,GALAXY,0.1000437,5066,55749,777
1237662306187478272,209.201009087868,39.6715265134814,24.41582,22.82964,21.25132,20.12857,19.49338,3919,301,3,50,9962180486045652992,GALAXY,0.6326444,8848,57875,793
1237667211585520384,140.498498978728,22.5990080143612,22.43314,21.66414,20.27876,19.44785,19.04612,5061,301,4,180,6497805133115840512,GALAXY,0.5396467,5771,56011,861
1237680299428545024,359.736398242624,23.4150551182036,21.83221,21.13558,20.71169,20.26156,19.97177,8108,301,6,240,8553736312301312000,QSO,0.6872038,7597,56973,999
1237663782600245248,30.7252790164969,-1.23973260168984,19.03601,18.09373,17.62665,17.1222,17.03712,4263,301,1,321,789282809289140224,GALAXY,0.09963445,701,52179,98
1237663458852667904,322.816081562181,0.987407768876644,19.48777,17.81767,17.06109,16.68427,16.46502,4187,301,6,101,1112551877960034304,GALAXY,0.05072122,988,52520,592
1237663458852340992,322.035748103414,0.933981680797392,23.33898,22.44748,20.62917,19.54093,19.02588,4187,301,6,96,4722162564322318336,GALAXY,0.5375742,4194,55450,503
1237678661427725056,8.58465080390727,4.61546164455949,22.11396,21.89594,21.5394,21.83402,23.51779,7727,301,3,123,9849417605898852352,QSO,2.11275,8748,58396,164
1237680275257426688,353.813130990617,25.8978400799474,25.18484,23.22338,21.30643,20.22513,19.57213,8103,301,1,58,8668429678812616704,GALAXY,0.6039285,7699,57574,459
1237680275260965120,2.82632510961747,26.2630887601851,20.60091,18.32728,17.1573,16.61364,16.16456,8103,301,1,112,7066254573149902848,GALAXY,0.1255571,6276,56269,388
1237680275258081280,355.500372196685,26.0713708828638,23.37768,21.9286,20.83309,19.96883,19.75035,8103,301,1,68,7336446091725133824,GALAXY,0.2190886,6516,56571,299
1237680275261161984,3.31982429391621,26.4169011769901,22.44576,21.61267,20.19576,19.39113,18.97569,8103,301,1,115,7066231208527812608,GALAXY,0.4295594,6276,56269,303
1237680275256705792,352.014449588155,25.7436803281829,24.73037,26.0854,22.56556,21.23222,19.48732,8103,301,1,47,8670628698410735616,STAR,0.0009298985,7701,57356,267
1237680275257820160,354.699991847429,26.0256114006259,23.64467,23.45159,23.0111,21.40055,19.72895,8103,301,1,64,8668375252987041792,QSO,1.750128,7699,57574,261
1237659330846982656,235.972366203749,48.2878636955889,22.84229,21.80338,20.40114,19.72331,19.38928,3226,301,5,21,7576434568024315904,GALAXY,0.292676,6729,56419,924
1237654602639278848,154.932805504714,5.21901888843936,22.21446,21.35431,20.62968,19.82599,20.21813,2125,301,6,241,5406744895443720192,GALAXY,0.5840902,4802,55652,631
1237668311625564416,231.381008596794,14.6507448485866,20.68401,19.05083,18.29841,18.05839,17.9067,5317,301,5,51,6182337380428830720,STAR,-0.0002303303,5491,56034,76
1237667210523640064,169.931454790007,28.2998208701509,21.93015,21.87143,21.51526,21.19931,20.75405,5061,301,2,361,12786855830348912640,QSO,0.7612134,11357,58522,38
1237657629508502272,124.239477026308,32.540594801749,24.37236,22.30604,21.0767,20.10207,19.57156,2830,301,4,104,4231147060576147456,GALAXY,0.5204602,3758,55506,55
1237680272035414784,331.095153633094,18.8281766627016,21.40805,21.35553,21.20423,20.87563,20.90527,8102,301,3,46,8525569847568128000,QSO,1.874263,7572,56944,930
1237662341087428608,242.497631232685,26.7241256292627,18.00925,15.92713,14.64059,13.10743,13.71639,3927,301,4,101,1568517980709480448,GALAXY,0.03307864,1393,52824,507
1237665024363921408,173.083386913239,33.8540736663594,21.29362,20.22076,19.49569,19.1966,19.08229,4552,301,2,35,2362245814744541184,QSO,1.420329,2098,53460,392
1237665024363921664,173.168724068319,33.9731264902334,21.79903,21.90022,21.31225,21.47497,22.34273,4552,301,2,35,1.1555372294819E+19,QSO,1.391325,10263,58464,951
1237665024363987200,173.247279114221,33.9616483380348,22.69457,21.5249,21.41535,21.36234,21.12192,4552,301,2,36,1.155538136579E+19,QSO,2.667565,10263,58464,984
1237665024365363200,177.155624118317,34.1667535814197,18.85264,17.66611,17.49199,17.42591,17.43824,4552,301,2,57,11553064145000880128,STAR,-9.489989E-05,10261,58462,746
1237661361833705728,198.493779228394,46.9015267699891,24.05576,21.68063,20.91656,20.80649,20.8103,3699,301,4,83,8344075384497920000,STAR,-0.0002531843,7411,56776,113
1237678858473374208,4.12981826759523,12.0527632844423,22.87833,22.27461,21.73857,21.94935,21.35565,7773,301,2,337,13021214534534453248,QSO,0.6627138,11565,58507,662
1237678598073221120,320.470200337719,2.51878848042579,23.61598,20.07312,18.55815,20.79692,20.08831,7712,301,5,66,10314609144032942080,STAR,1.59147E-05,9161,57691,873
1237663784194212352,352.695084411867,0.0823997795485288,23.36559,23.85368,22.20703,21.52391,21.27602,4263,301,4,67,10360558010204706816,GALAXY,0.7258884,9202,57713,98
1237659154215928064,242.496730629321,37.8075276751998,20.41779,20.29264,20.2078,19.9683,20.4048,3185,301,4,13,12084449314954565632,QSO,1.544978,10733,58244,602
1237659154215993600,242.715834147893,37.7222213621443,19.48044,18.22298,17.78749,17.65899,17.59696,3185,301,4,14,3903517051125342208,STAR,-0.0002449421,3467,54999,80
1237667209982771200,159.96185959613,26.3977672510467,19.78844,18.93928,18.58451,18.45142,18.38371,5061,301,1,300,7265558099725146112,STAR,0.001117462,6453,56365,458
1237667209986572544,169.529860521592,27.8440707664676,21.38977,21.28981,20.99906,20.98838,20.62818,5061,301,1,358,12786862702296586240,QSO,1.064356,11357,58522,63
1237667209987555328,172.008036461404,28.2358788016542,19.61031,18.05949,17.40741,17.1338,16.99252,5061,301,1,373,3627748537464365056,STAR,-0.0004868809,3222,54862,360
1237668330959602432,232.396393520275,11.1721638163425,24.68684,22.41823,20.9684,20.07719,19.53058,5322,301,1,153,5506897761759680512,GALAXY,0.5572383,4891,55736,441
1237661361844781312,230.610935112921,37.5053653649053,20.06879,19.81593,19.73566,19.65279,19.66088,3699,301,4,252,12095550258857400320,QSO,0.7585775,10743,58222,27
1237661976014946304,195.689133641048,7.75692126257074,19.27062,19.24683,19.12002,19.14738,18.94892,3842,301,4,97,2019998923736770560,QSO,0.9599129,1794,54504,489
1237667783889191168,138.351943354165,16.8270490477671,24.99397,21.23165,20.44583,20.24759,20.02575,5194,301,6,169,5968455430002989056,STAR,0.0003890877,5301,55987,218
1237667783883882752,126.392008634882,13.1536202114142,20.84127,20.1209,20.04932,19.96435,20.01127,5194,301,6,88,5070030178182518784,QSO,2.71406,4503,55563,374
1237668330952851712,216.919740075926,14.1292885158499,20.34768,18.60124,17.68894,17.32921,17.09634,5322,301,1,50,3092927379463497728,GALAXY,0.1589376,2747,54233,292
1237662195613892608,224.598832968817,35.9416887994726,24.90471,22.94329,21.14855,19.89265,19.36384,3893,301,5,383,5308862522065180672,GALAXY,0.598902,4715,55653,889
1237662195614548224,226.473753866128,35.4019707032071,24.90158,20.19245,18.49006,17.8976,17.52244,3893,301,5,393,1558416222612121600,GALAXY,0.3430691,1384,53121,621
1237680275798557440,4.58819804633964,26.8485899694264,22.72437,23.17828,21.82097,20.3899,19.66839,8103,301,2,123,8626808212275091456,GALAXY,0.6648742,7662,57358,593
1237680275795345920,356.458372479554,26.6001440661946,21.87594,22.12268,20.79023,19.69232,18.75603,8103,301,2,74,7336395514190256128,STAR,-0.000165713,6516,56571,115
1237680275799081216,5.90440642026192,26.716329127705,21.98819,19.53624,18.14593,17.61282,17.22517,8103,301,2,131,7070739486129543168,GALAXY,0.2108856,6280,56570,320
1237659131669250048,207.666750438383,52.2635181863721,18.66673,17.51147,17.14562,17.03221,16.9869,3180,301,2,42,1174365596117133312,STAR,-0.0002740164,1043,52465,189
1237654954817749760,256.279036338425,39.8921293527544,24.2325,21.63865,21.14239,20.77772,20.33729,2207,301,6,106,12116047630523717632,QSO,2.914261,10761,58283,868
1237663458850964480,318.888284471678,0.879450562685612,20.74271,20.4701,20.01116,19.63572,19.25197,4187,301,6,75,1252146709929158656,QSO,0.4063356,1112,53180,531
1237663458851291904,319.643258962455,0.88952974061554,20.92948,21.02834,20.30175,19.58888,19.41691,4187,301,6,80,4719978659670415360,QSO,0.4513382,4192,55469,750
1237680247884284672,350.611580992462,20.5289583711945,25.99146,23.03218,21.31224,20.10369,19.92763,8096,301,6,169,6895164240703019008,GALAXY,0.6326265,6124,56211,557
1237654602640916736,158.603669968879,5.3965905178571,19.18518,18.16815,17.75199,17.45971,17.34768,2125,301,6,266,649734445913368576,GALAXY,0.1313992,577,52367,328
1237654602644717824,167.361337185084,5.67516651688666,20.45442,18.79189,17.48315,16.93169,16.53571,2125,301,6,324,5466252393481263104,GALAXY,0.1829368,4855,55926,30
1237678617409946368,342.011204686201,1.07975765628743,22.9725,22.11437,22.25475,22.04645,21.81487,7717,301,1,209,4734646694289102848,QSO,2.28025,4205,55454,864
1237662500003381248,233.197750127257,41.1427974140927,18.34595,17.21927,16.78352,16.64679,16.59837,3964,301,4,134,1890431351274891264,STAR,-9.535543E-05,1679,53149,165
1237655128762679552,241.650036104146,48.7205307381846,23.96213,26.88175,22.44767,20.96679,18.06011,2248,301,2,87,9074941123202668544,STAR,0.0005559708,8060,57894,683
1237664817676288512,181.30684899651,36.433588341505,24.56145,22.86494,21.06744,20.0231,19.5523,4504,301,1,152,5190580359147051008,GALAXY,0.5838194,4610,55621,661
1237665532248719616,213.954897700538,24.7178968550804,20.55329,19.39551,19.40604,19.32353,19.33016,4670,301,4,110,6770197320204310528,STAR,7.429794E-05,6013,56074,586
1237659330847506944,237.1897789268,47.5037169822454,22.55595,21.68969,19.91338,18.97042,18.6772,3226,301,5,29,7577436498095790080,GALAXY,0.5333496,6730,56425,473
1237661976015733248,197.515461497502,7.72451671435597,21.77362,21.17917,21.43131,22.07378,21.1427,3842,301,4,109,6105861397639616512,QSO,2.310754,5423,55958,386
1237661816022302976,189.94382653665,11.6781308939069,22.00665,21.39722,21.35666,21.16273,21.0244,3805,301,2,19,6090099898438670336,QSO,2.067811,5409,55957,390
1237663784206860544,21.6891767923385,0.0702046759187387,18.18451,16.87093,16.33054,15.98335,15.72889,4263,301,4,260,449264604762105856,GALAXY,0.04837209,399,51817,111
1237668336326214144,246.087420695276,12.3641235576259,24.86132,21.86012,20.20466,18.29203,17.23605,5323,301,3,121,2848566961598654464,STAR,-0.0002502508,2530,53881,146
1237666338652749824,18.0228108560669,-0.436158275851394,20.35259,18.66592,17.76124,17.37947,17.11705,4858,301,2,475,782575788745582592,GALAXY,0.1031544,695,52202,274
1237666338651112192,14.3336531990777,-0.53632361768096,22.2324,21.77727,21.12743,21.01624,20.5414,4858,301,2,450,9894537422552979456,GALAXY,0.2887845,8788,57360,469
1237680272037314816,335.570772071916,19.688395506276,19.99875,19.93501,19.71365,19.86796,19.74846,8102,301,3,75,8532091600989607936,QSO,1.021233,7578,56956,80
1237660961328988672,138.564139741329,33.9961857322183,22.88207,21.13009,20.89674,20.74761,20.36731,3606,301,2,98,6542827665791145984,STAR,0.0002161734,5811,56334,812
1237661361844519168,229.866226755757,37.7798611586713,20.43123,18.04018,16.6459,15.51215,14.90188,3699,301,4,248,1575137321425070080,STAR,4.594203E-06,1399,53172,12
1237661361834426624,200.822512651533,46.5794459153046,21.29431,20.43578,20.15259,20.09365,20.48997,3699,301,4,94,8339685584256915456,STAR,-0.000176157,7407,56772,527
1237661361843339520,226.989245480377,39.0588645277382,21.99378,21.28316,21.14403,21.15909,21.31257,3699,301,4,230,5817608483311474688,QSO,2.392401,5167,56066,304
1237667735048159744,190.982366718063,22.3007224619383,24.48981,23.03051,21.05654,20.06256,19.69901,5183,301,3,386,6738775202279479296,GALAXY,0.6117848,5985,56089,961
1237665532257173760,233.926576745614,19.3171096682146,22.30643,20.87626,20.35861,19.84337,19.98041,4670,301,4,239,4434023170710984704,STAR,-0.0002927509,3938,55328,834
1237661971726729728,194.907821802628,7.57081974827815,22.74896,20.86471,19.16928,18.5032,18.14912,3841,301,4,200,6099091155127130112,GALAXY,0.3188672,5417,55978,332
1237661971728302336,198.599254843858,7.47366679834427,21.6225,19.43609,18.04418,17.38239,16.76339,3841,301,4,224,5449516173279647744,GALAXY,0.09284058,4840,55690,584
1237661971732758784,208.830117241641,7.06052106053338,19.14053,18.12181,17.71421,17.48746,17.40659,3841,301,4,292,2032399480199866368,GALAXY,0.03759019,1805,53875,546
1237661971725877504,192.934633440932,7.4411203773809,19.72694,18.09491,16.99249,16.52325,16.16387,3841,301,4,187,2017688845880944640,GALAXY,0.1011261,1792,54270,277
1237661976015470592,196.824265771948,7.68715873646072,19.40107,18.9896,18.97158,18.95754,18.93958,3842,301,4,105,2020036582010021888,QSO,0.6775166,1794,54504,626
1237678617944655360,337.00156380987,1.41200066650993,23.70543,24.06512,22.70004,20.78318,19.55062,7717,301,2,176,10323477261408557056,GALAXY,0.9714414,9169,58069,367
1237678617945440512,338.847227472318,1.61512869267286,19.39269,17.4457,16.49639,16.02404,15.67571,7717,301,2,188,4867298381347969024,GALAXY,0.05941659,4323,55884,120
1237680066950857472,327.999502057777,-3.24596775768088,26.59087,21.50108,20.19865,19.39253,19.09553,8054,301,5,48,4925881185593481216,GALAXY,0.4364632,4375,55889,251
1237659154219991296,250.421178052536,31.0844956883382,18.88686,17.41483,16.8013,16.57866,16.49071,3185,301,4,75,3918205976716615680,GALAXY,0,3480,54999,270
1237663789031751936,123.404805737191,57.8966020159441,22.13827,20.63335,21.64442,19.94701,22.82549,4264,301,5,154,5797443712889149440,GALAXY,0.08378124,5149,55944,673
